item_id,title,creator,type,genre,publication_date,page_count,average_rating
657,Multi-tiered transitional synergy,Vanessa Harris,book,thriller,2023-08-21,702,3.25
659,Optional discrete definition,Randy Robinson,book,fiction,2021-04-02,643,4.47
666,Synergistic clear-thinking model,Randy Hopkins,book,thriller,2023-04-11,866,4.02
675,Multi-tiered analyzing workforce,Emily Lane,book,non-fiction,2021-08-15,393,4.37
676,Universal demand-driven superstructure,Zachary Daugherty,book,thriller,2024-08-18,903,3.59
686,Streamlined cohesive orchestration,Dennis Cooper PhD,book,non-fiction,2020-08-23,852,4.03
687,Total mission-critical frame,Kari Lloyd,book,mystery,2024-06-11,669,3.53
688,Expanded didactic website,Samantha Cohen,book,mystery,2023-09-13,105,3.66
691,Digitized homogeneous interface,Gregory Madden,book,romance,2023-05-10,663,3.72
698,Streamlined value-added implementation,Rachel Little,book,romance,2023-11-02,736,3.49
699,Synchronized stable array,Michael Webster,book,mystery,2023-11-05,490,4.83
701,Organic holistic access,April Finley,book,mystery,2020-07-22,626,4.61
702,Configurable bottom-line matrix,Alyssa Peters,book,mystery,2023-03-01,767,3.39
706,Stand-alone tangible Internet solution,Katherine Brown,book,thriller,2021-06-13,999,4.95
708,Public-key contextually-based initiative,Raymond Curry,book,thriller,2024-01-09,439,3.08
709,Ameliorated hybrid open architecture,James Jones,book,mystery,2024-01-17,671,3.14
712,Streamlined bottom-line system engine,Alexander Clark,book,thriller,2023-09-21,837,4.24
714,Team-oriented contextually-based ability,Benjamin Duncan,book,fiction,2022-09-24,396,4.57
715,Intuitive bottom-line analyzer,Katherine Taylor,book,mystery,2020-08-07,883,4.85
716,Expanded solution-oriented complexity,Jennifer Vasquez,book,thriller,2020-05-24,131,3.95
721,Programmable zero tolerance frame,Bryan Thomas,book,romance,2023-04-03,503,4.07
724,Profound demand-driven solution,Francisco Johns,book,mystery,2020-06-13,298,3.23
727,Extended optimizing help-desk,Evan Hobbs,book,mystery,2021-05-05,200,3.39
730,Diverse impactful knowledgebase,Tammy Hill,book,sci-fi,2020-05-16,436,4.23
731,Function-based systematic interface,Stacie Butler,book,non-fiction,2024-08-28,679,4.13
733,Upgradable encompassing productivity,Stephanie Herrera,book,thriller,2023-06-11,857,4.28
734,Ergonomic transitional hub,Sharon Young,book,non-fiction,2022-10-10,795,4.47
736,Distributed foreground toolset,Amanda Forbes,book,non-fiction,2022-02-15,761,4.21
738,Decentralized national budgetary management,Sarah Wallace,book,thriller,2023-05-18,178,4.45
741,Face-to-face even-keeled access,April Randolph,book,romance,2020-06-11,652,3.94
745,Progressive grid-enabled standardization,Tiffany Johnson,book,romance,2022-10-26,800,3.33
748,Networked contextually-based hardware,Vanessa Rivera,book,sci-fi,2023-12-27,337,3.13
749,Synergistic zero tolerance monitoring,Sherry Zamora,book,thriller,2022-09-18,311,4.04
751,Advanced systemic migration,Nicholas Fitzgerald,book,mystery,2023-07-11,205,4.41
757,Profit-focused executive focus group,Ricky Palmer,book,non-fiction,2024-09-20,550,3.33
758,Programmable transitional emulation,Carolyn Cordova,book,mystery,2021-06-25,316,3.3
759,Cross-group fault-tolerant installation,Randy Hopkins,book,thriller,2023-10-23,936,3.24
760,Cross-group scalable artificial intelligence,Julian Williams,book,mystery,2020-05-04,837,3.23
767,User-friendly 24hour structure,Tracy Wells,book,sci-fi,2022-01-30,988,3.96
768,Public-key value-added hardware,Nicole Acosta,book,romance,2021-03-06,246,4.59
770,Balanced real-time knowledge user,Amy Dougherty,book,mystery,2024-10-12,564,4.19
771,Synergistic well-modulated moderator,Richard Munoz,book,sci-fi,2024-06-23,235,3.22
772,Enhanced asynchronous hierarchy,Kim Arnold,book,romance,2024-02-26,800,3.84
773,Profound heuristic application,Katherine Nguyen,book,non-fiction,2022-01-26,587,4.8
775,Mandatory systematic encryption,Stephanie Dominguez,book,thriller,2024-02-12,233,4.8
778,Self-enabling non-volatile infrastructure,Ryan Hardy,book,sci-fi,2021-01-16,908,4.54
779,Integrated secondary migration,Tyler Avila,book,thriller,2024-02-01,879,4.67
781,Centralized heuristic ability,Lisa Guerra,book,fiction,2023-01-13,390,4.2
784,Advanced bandwidth-monitored Internet solution,Mrs. Felicia Castro DDS,book,thriller,2022-06-01,923,3.63
785,Configurable multi-tasking migration,Stephen Young,book,sci-fi,2024-06-13,767,4.17
786,Open-source bottom-line matrix,Corey Cortez,book,sci-fi,2019-12-28,678,3.73
787,Visionary stable extranet,Jeffery Nelson,book,sci-fi,2021-02-01,873,3.41
791,Multi-channeled value-added Internet solution,Jorge Lee,book,thriller,2019-12-26,265,3.2
794,Managed 5thgeneration complexity,Derrick Gutierrez,book,non-fiction,2023-04-16,582,4.85
795,Polarized static flexibility,Timothy Stark,book,mystery,2020-07-20,327,3.74
800,Customer-focused 3rdgeneration capacity,Joseph Davis,book,romance,2020-09-25,628,4.4
802,Business-focused systematic Graphical User Interface,Karen Ortiz,book,fiction,2022-02-07,382,4.56
803,Right-sized user-facing access,Dr. Julie Miller,book,sci-fi,2022-02-16,700,3.4
804,Implemented executive matrix,Arthur Reed,book,fiction,2020-05-14,192,4.1
807,Customizable empowering standardization,Michael Rodriguez,book,mystery,2021-03-11,279,3.81
808,Optimized dedicated leverage,Stephanie Mahoney,book,romance,2023-06-28,401,3.68
809,Customer-focused tangible superstructure,Katherine Graham,book,mystery,2022-06-20,997,4.08
812,Automated even-keeled core,Raymond Curry,book,romance,2024-08-08,982,3.05
813,Optimized 3rdgeneration pricing structure,Evan Hobbs,book,sci-fi,2020-12-14,748,4.58
814,Business-focused homogeneous installation,Derek Frazier,book,non-fiction,2022-08-01,919,3.63
816,Optimized mission-critical approach,Kyle Watkins,book,fiction,2022-07-04,508,4.35
818,Multi-lateral even-keeled hardware,Hannah Martin,book,romance,2023-07-08,375,3.37
820,Adaptive actuating protocol,Jason Crawford,book,mystery,2023-09-06,311,3.46
822,Robust bandwidth-monitored Internet solution,Jill Spencer,book,fiction,2020-11-17,792,4.91
823,Pre-emptive high-level groupware,Alexander Clark,book,romance,2021-06-24,143,4.7
824,Cross-platform static access,Rebecca Nguyen,book,sci-fi,2023-05-16,688,4.74
825,Visionary clear-thinking groupware,Veronica Berry,book,romance,2021-10-04,386,3.8
827,Robust holistic encoding,Elizabeth Ferguson,book,fiction,2023-03-18,614,3.69
832,Cross-platform asynchronous moratorium,Paul Saunders,book,romance,2023-01-19,451,3.73
833,Innovative uniform leverage,Elizabeth Hunter,book,sci-fi,2024-11-27,817,4.5
834,Exclusive national success,Rebecca Edwards,book,mystery,2020-09-21,561,3.36
835,De-engineered content-based instruction set,Michael Tran,book,thriller,2022-09-16,334,4.63
837,Multi-lateral local product,Michael Barnes,book,thriller,2023-07-18,253,3.95
838,Optional asymmetric matrices,Casey Campbell,book,sci-fi,2022-01-19,237,4.99
840,Total clear-thinking frame,Sabrina Rodriguez,book,romance,2020-03-08,148,3.8
843,Public-key multimedia archive,Anthony Parker,book,mystery,2020-10-13,452,3.04
844,Versatile multimedia info-mediaries,Stacy Harper,book,thriller,2022-10-08,720,3.4
846,Enterprise-wide 24hour complexity,Jessica Cobb,book,thriller,2022-10-25,622,3.97
848,Profound logistical middleware,Marco Davis,book,non-fiction,2023-07-01,989,3.34
850,Implemented tertiary flexibility,Jessica Rosario,book,fiction,2022-09-19,181,3.32
851,Down-sized directional analyzer,Rebecca Patel,book,thriller,2022-08-16,398,4.42
854,Business-focused secondary encryption,Kelly Dominguez,book,fiction,2024-11-26,228,4.46
856,Monitored responsive portal,Ann Kennedy,book,fiction,2024-10-26,197,3.13
859,Seamless explicit Graphic Interface,Charles Morales,book,sci-fi,2024-11-19,416,3.46
868,Object-based coherent knowledge user,John Blair,book,fiction,2021-02-11,635,4.63
872,Upgradable contextually-based project,Katelyn Kim,book,non-fiction,2021-05-14,521,4.76
873,Integrated cohesive conglomeration,Alexander Webb,book,non-fiction,2024-01-17,832,4.47
874,Synergized real-time core,Richard Munoz,book,non-fiction,2020-04-20,369,3.16
877,Devolved upward-trending system engine,Joseph Watson,book,fiction,2023-12-31,286,3.27
878,Robust bandwidth-monitored implementation,Shannon Rogers,book,romance,2021-11-16,563,3.54
881,Future-proofed client-server product,Haley May,book,thriller,2022-12-15,108,3.47
882,Advanced bi-directional moratorium,Tyler Baker,book,non-fiction,2023-08-21,450,3.84
884,Polarized well-modulated open system,Michael Howard,book,non-fiction,2024-06-02,157,3.53
885,Diverse fault-tolerant groupware,Anthony French,book,sci-fi,2022-05-08,285,3.38
892,Synergized human-resource software,Tamara Harris,book,fiction,2024-05-18,984,4.33
894,Face-to-face bi-directional forecast,Christine Bell,book,romance,2021-09-28,222,3.79
895,Seamless full-range capability,Justin Dalton,book,fiction,2021-10-04,695,4.57
896,Configurable 6thgeneration portal,Aaron Young,book,non-fiction,2020-09-17,480,4.54
897,Optimized multi-tasking groupware,Randy Robinson,book,fiction,2022-12-15,802,4.24
900,Monitored bi-directional flexibility,Anthony Parker,book,thriller,2024-07-15,874,3.69
902,Universal asynchronous toolset,Becky Wilson,book,mystery,2019-12-19,140,3.97
903,Distributed zero-defect projection,Kim Beltran,book,romance,2020-09-08,813,3.98
905,Polarized asymmetric budgetary management,Barbara Hunt,book,romance,2022-11-05,981,4.11
906,Upgradable even-keeled circuit,Stephen Young,book,sci-fi,2020-05-29,402,4.64
913,Reduced transitional instruction set,Ryan Hardy,book,non-fiction,2022-08-04,282,4.75
914,Vision-oriented system-worthy workforce,Tammy Hill,book,non-fiction,2023-09-13,201,3.06
920,Face-to-face analyzing synergy,Richard Washington,book,mystery,2020-08-23,641,3.08
921,Total tertiary circuit,Lisa Durham,book,fiction,2021-11-04,321,4.92
922,Assimilated tangible interface,Dorothy Brown,book,non-fiction,2021-10-25,644,3.77
923,Total bi-directional protocol,John Mack,book,non-fiction,2022-11-12,683,4.25
924,Polarized radical complexity,Eugene Martinez,book,romance,2020-02-09,525,4.49
930,Team-oriented 24/7 forecast,Dorothy Brown,book,mystery,2020-07-06,723,3.48
932,Enhanced motivating complexity,Dennis Cooper PhD,book,sci-fi,2020-01-04,558,4.92
933,Optimized systemic knowledgebase,Joseph Cook,book,mystery,2022-09-23,710,3.03
934,Fundamental object-oriented middleware,Cathy Bell,book,mystery,2021-06-27,106,3.6
935,Focused interactive complexity,Daniel Lopez,book,mystery,2021-04-25,122,4.54
938,Centralized directional infrastructure,Richard Hunt,book,mystery,2020-11-15,475,4.78
939,User-friendly next generation portal,Megan Anderson,book,mystery,2024-03-01,194,4.14
947,Ergonomic neutral customer loyalty,Michael Ortega,book,romance,2023-02-24,142,3.64
949,Re-contextualized non-volatile analyzer,Erin Watkins,book,sci-fi,2022-10-10,556,4.51
951,Integrated 24/7 help-desk,Susan Hogan,book,mystery,2023-09-19,184,3.95
954,Total systematic attitude,Katherine White,book,sci-fi,2021-08-12,504,4.3
955,User-centric motivating attitude,Richard Washington,book,thriller,2022-06-20,636,3.49
956,Vision-oriented coherent algorithm,Lauren Walker,book,sci-fi,2022-11-22,431,4.37
958,Automated explicit complexity,Valerie Reyes,book,mystery,2020-09-17,708,4.31
965,Optional 6thgeneration structure,Patricia Williams,book,romance,2023-10-30,316,3.41
969,Visionary fault-tolerant neural-net,Michelle Krause,book,thriller,2024-04-17,732,3.54
970,Cross-group modular attitude,John Morrison,book,fiction,2022-03-25,168,3.78
971,Down-sized explicit complexity,Joseph Watson,book,thriller,2020-04-18,468,4.73
972,Re-engineered high-level help-desk,Stacy Harper,book,thriller,2020-05-27,495,3.46
973,Enhanced tertiary throughput,Rebecca Dougherty,book,fiction,2022-04-05,423,3.97
975,Streamlined client-driven capability,Cassie Lutz,book,thriller,2024-10-25,122,3.08
977,Open-architected incremental process improvement,Michael Stewart,book,thriller,2024-07-17,460,3.71
978,De-engineered leadingedge hierarchy,Susan Baldwin,book,mystery,2022-07-09,931,3.12
979,Secured foreground hub,Joshua Richardson,book,fiction,2020-05-16,668,4.9
980,Open-source motivating knowledge user,Stephanie Fields,book,sci-fi,2021-04-09,772,3.27
984,Implemented homogeneous complexity,Leslie Hernandez,book,non-fiction,2022-10-22,694,4.08
988,Enterprise-wide upward-trending benchmark,Anthony Parker,book,romance,2024-07-18,836,3.24
989,Object-based zero administration Internet solution,Nicole Williams,book,non-fiction,2020-12-14,844,3.06
990,Managed asymmetric functionalities,Mike Freeman,book,sci-fi,2021-09-01,521,3.61
992,Phased bifurcated focus group,Susan Hogan,book,non-fiction,2022-03-25,126,4.52
996,Multi-lateral intermediate leverage,Nicholas Fitzgerald,book,mystery,2021-01-08,288,4.7
997,Extended 3rdgeneration task-force,Richard Hunt,book,non-fiction,2023-05-18,297,3.45
998,Future-proofed eco-centric productivity,Justin Dalton,book,fiction,2020-11-01,376,4.9
999,Digitized asymmetric focus group,Nicole Johnson,book,non-fiction,2021-12-25,875,3.41
1000,Innovative transitional knowledge user,Janet Shelton,book,sci-fi,2024-04-24,987,4.23
1003,Optimized global system engine,Ryan Hardy,book,thriller,2021-06-10,685,4.19
1005,Public-key system-worthy toolset,Lauren Cunningham,book,fiction,2020-10-04,998,4.99
1008,Right-sized dedicated archive,Lisa Durham,book,mystery,2023-07-28,572,3.33
1009,Reduced reciprocal circuit,Kyle Collins,book,fiction,2021-07-29,806,4.03
1010,Upgradable value-added support,Lori Alvarez,book,thriller,2023-08-16,562,3.18
1013,Synergistic incremental firmware,Tina Reynolds,book,romance,2022-07-24,829,4.79
1017,Vision-oriented composite policy,Anita Luna,book,romance,2021-11-04,726,4.9
1018,Monitored demand-driven core,Christopher Hicks,book,fiction,2024-10-25,886,3.34
1019,Re-engineered 24/7 hub,Robert Walker,book,thriller,2024-01-10,983,3.3
1021,Decentralized tangible methodology,Michael Dennis,book,sci-fi,2023-03-15,395,4.25
1022,Persevering incremental installation,Susan Hogan,book,non-fiction,2021-09-18,103,4.25
1023,Quality-focused interactive model,Brett Pena,book,sci-fi,2024-10-29,975,4.0
1028,Horizontal tangible process improvement,Susan Torres,book,fiction,2024-08-24,248,4.71
1030,Cross-group solution-oriented adapter,Amanda Forbes,book,sci-fi,2023-01-14,282,3.32
1031,Open-source bi-directional methodology,Samantha Chavez,book,thriller,2023-09-16,816,4.19
1033,Profit-focused optimal workforce,Michael Dennis,book,mystery,2020-02-13,430,3.74
1034,Implemented intangible data-warehouse,Evan Hobbs,book,sci-fi,2021-01-26,963,4.1
1035,Persevering neutral implementation,Becky Wilson,book,fiction,2020-07-12,811,4.72
1036,Phased bottom-line hardware,Amy Kennedy,book,romance,2024-10-17,314,4.39
1038,User-centric hybrid ability,Gregory Wallace,book,thriller,2024-08-27,719,4.87
1040,Switchable empowering function,Michael Tran,book,romance,2024-02-24,462,4.85
1047,Re-engineered interactive capacity,Gregory Madden,book,fiction,2024-08-27,415,3.6
1049,Intuitive multi-state complexity,Gregory Wallace,book,romance,2022-02-22,730,4.92
1051,Decentralized responsive orchestration,Mary Houston,book,fiction,2023-11-17,761,3.27
1052,Virtual responsive firmware,Raymond Curry,book,romance,2024-02-22,443,3.92
1054,Assimilated intermediate access,Dorothy Brown,book,thriller,2023-02-06,423,4.11
1055,Reverse-engineered coherent algorithm,Timothy Williams,book,thriller,2023-01-18,439,4.6
1057,User-friendly upward-trending capacity,Angela May MD,book,thriller,2024-11-15,647,4.68
1060,Public-key dynamic success,Katherine Taylor,book,sci-fi,2023-11-10,998,3.48
1061,Multi-tiered zero administration firmware,Mark Taylor Jr.,book,mystery,2023-04-03,321,4.05
1062,Grass-roots attitude-oriented circuit,Katelyn Kim,book,fiction,2023-02-04,896,3.4
1063,Sharable optimal benchmark,Martin Fitzpatrick,book,fiction,2020-07-05,918,3.97
1066,Multi-lateral demand-driven infrastructure,Ryan Hardy,book,romance,2020-06-16,792,4.99
1067,Ameliorated incremental archive,Christopher Reed,book,sci-fi,2022-05-22,496,4.43
1070,Diverse contextually-based framework,Keith Meadows,book,thriller,2020-01-03,863,3.62
1072,Automated bottom-line Graphical User Interface,Christine Bell,book,romance,2024-12-04,426,4.55
1074,Diverse multi-state support,Erika Maxwell,book,romance,2021-03-24,626,3.2
1077,Extended high-level budgetary management,Ryan Mcmahon,book,mystery,2024-06-13,653,3.89
1078,Assimilated fresh-thinking challenge,Alexander Davis,book,thriller,2021-01-20,151,3.21
1079,Upgradable system-worthy capacity,Robert Green,book,sci-fi,2021-04-17,283,4.41
1083,Ergonomic eco-centric conglomeration,Sean Hatfield,book,thriller,2020-12-11,579,3.19
1084,Universal even-keeled infrastructure,Carolyn Cordova,book,thriller,2020-06-20,884,3.93
1085,Visionary optimizing function,Richard Gutierrez,book,non-fiction,2020-10-13,981,4.79
1086,Expanded uniform matrix,James Gardner,book,sci-fi,2022-02-14,287,4.4
1088,Intuitive regional benchmark,Margaret Erickson,book,fiction,2022-12-29,459,3.96
1090,Self-enabling asymmetric knowledge user,Logan Newton,book,sci-fi,2020-10-16,937,4.43
